_c0,_c1,cnt,1
18853338731,PHONE_NUM,34,1
刘晓博,PERSON_NAME,34,1
coco,PROD_BRAND,34,1
沪深交易所,ADDR,34,1
娜奥米坎贝尔,PERSON_NAME,34,1
沈从雁,PERSON_NAME,34,1
日本外务省,GOV,34,1
柴舟,PERSON_NAME,34,1
兰亭,SCENE,34,1
广东省深圳市宝安区,ADMIN,34,1
马婆婆,PERSON_NAME,34,1
nngogoo.com,URL,34,1
2018年4月1号,DATE,34,1
《莲花童子哪吒》,TV,34,1
钟叔,PERSON_NAME,34,1
内蒙古兴安盟,ADMIN,34,1
安琛,PERSON_NAME,34,1
02:57:00,CLOCK,34,1
杨安泽,PERSON_NAME,34,1
￥249￥,TAOBAO_PROD_ID,34,0
寿山,SCENE,34,1
广州恒大淘宝,TEAM,34,1
赵烨,PERSON_NAME,34,1
薛辰,PERSON_NAME,34,1
梅慧琴,PERSON_NAME,34,1
市国土资源局,GOV,34,1
010518-574,PHONE_NUM,34,1
白夜行,FILM,34,1
陈庚,PERSON_NAME,34,1
新中医院,HOSPITAL,34,1
卍,BOOK,34,0
26号上午,CLOCK,34,1
https://www.fulibar5.com,URL,34,1
东诚,PERSON_NAME,34,1
马新元,PERSON_NAME,34,1
李半仙,PERSON_NAME,34,1
裴念,PERSON_NAME,34,1
文峰三店,CATER,34,1
陈昌勇,PERSON_NAME,34,1
营救汪星人,FILM,34,1
李美龙,,,1
,PERSON_NAME,34,1
23:58:17,CLOCK,34,1
刘芮彤,PERSON_NAME,34,1
04:00:00,CLOCK,34,1
《我的团长我的团》,TV,34,1
复星医药,STOCK_NAME,34,1
备用电池,PROD_TAG,34,1
神盾局特工第二季,TV,34,1
棒球衣,PROD_TAG,34,1
郭凯丽,PERSON_NAME,34,1
青青草原,PERSON_NAME,34,0
http://xs.mengye.com,URL,34,1
天津滨海国际机场,STATION,34,1
夜曲,MUSIC,34,1
国务院金融办,GOV,34,1
易到,ADDR,34,1
鲁山一方x21三台,,,1
,SCENE,34,1
温子洛,PERSON_NAME,34,1
韩国AHC,PROD_BRAND,34,1
广西容县,ADMIN,34,1
一带一路,ADDR,34,0
刘传,PERSON_NAME,34,1
魏二公子,PERSON_NAME,34,0
明天晚上七点,CLOCK,34,1
孟萍,PERSON_NAME,34,1
崔佳,PERSON_NAME,34,1
衢州欣欣数码,ADDR,34,1
http://dpurl.cn/n/DOxMV,URL,34,1
怀仁二店,ADDR,34,1
0.995833333333,CLOCK,34,1
刘林,,,1
,PERSON_NAME,34,1
邢烈寒俊,PERSON_NAME,34,1
尚涛,PERSON_NAME,34,1
汪圆圆,PERSON_NAME,34,1
萨拉玛,PERSON_NAME,34,1
Ⅹ21i,PROD_NAME,34,1
李桂,PERSON_NAME,34,1
ayy57.com,URL,34,1
吴易航,PERSON_NAME,34,1
殷佩,,,1
,PERSON_NAME,34,1
宁都北门,ADDR,34,1
傅秋萍,PERSON_NAME,34,1
魏丹,PERSON_NAME,34,1
邓浩,PERSON_NAME,34,1
峡山,ADMIN,34,1
熊银燕,PERSON_NAME,34,1
人体蜈蚣,FILM,34,1
乐视,,,1
,PROD_NAME,34,1
盛逸敏,PERSON_NAME,34,1
高青,ADMIN,34,1
皮尔洛,PERSON_NAME,34,1
华晟新厅,ADDR,34,1
周瑾宇,PERSON_NAME,34,1
诺基亚x21,PROD_NAME,34,1
巨人网络,ADDR,34,1
2016-10-06 00:00:00,DATE,34,1
唐一林,PERSON_NAME,34,1
https://goo.gl/maps/S7ecfss3F2w,URL,34,1
Mp3,PROD_TAG,34,1
霍邱,,,1
,SCENE,34,1
《in雄联盟》,TV,34,1
质子重离子医院,HOSPITAL,34,1
金色童年儿童摄影,ADDR,34,1
城市管理局,GOV,34,1
四川绵竹汉旺镇,ADMIN,34,1
oppoa37,PROD_NAME,34,1
周彦雯,PERSON_NAME,34,1
慕宗河,PERSON_NAME,34,1
02:23:00,CLOCK,34,1
KC钱包,APP_NAME,34,1
帮宝适Pampers,PROD_NAME,34,1
灰色记忆,FILM,34,1
征婚启事,TV,34,1
http://116.62.202.61/index.htm,URL,34,1
家朗,PERSON_NAME,34,1
早上7:45,CLOCK,34,1
南科大,SCHOOL,34,1
柳池烟,PERSON_NAME,34,1
15905062133,PHONE_NUM,34,1
裕峰,PERSON_NAME,34,1
辽宁省铁岭市,ADMIN,34,1
http://t.cn/Rngg1Gd,URL,34,1
永登县,ADMIN,34,1
昨天08:16,CLOCK,34,1
url.cn/50aZwZn,URL,34,1
韦小姐,PERSON_NAME,34,1
0.873611111111,CLOCK,34,1
2018-04-28 00:00:00,DATE,34,1
y67A/y67L,PROD_NAME,34,1
唐大耳,PERSON_NAME,34,1
株洲水上乐园,SCENE,34,1
伊亚楠,PERSON_NAME,34,1
王苑苑,PERSON_NAME,34,1
SAO.SO/,URL,34,1
鲁甸vivo体验店,ADDR,34,1
緬甸,ADMIN,34,1
易俗河,SCENE,34,1
肝肠断,MUSIC,34,1
施然,PERSON_NAME,34,1
42610,DATE,34,1
高昉洁,PERSON_NAME,34,1
亲爱的那不是爱情,MUSIC,34,1
张明华,PERSON_NAME,34,1
传奇保罗,PROD_BRAND,34,1
老来网,APP_NAME,34,1
唯怡S3,,,1
,PROD_NAME,34,1
拓跋,PERSON_NAME,34,1
电视红包,APP_NAME,34,1
老莫,PERSON_NAME,34,1
《第一时间》,TV,34,1
董海涛,PERSON_NAME,34,1
深圳国税,GOV,34,1
42004,DATE,34,1
《新唐书》,BOOK,34,1
女装外套,PROD_TAG,34,1
周九良,PERSON_NAME,34,1
43440,DATE,34,1
习安安,PERSON_NAME,34,1
杨仁付,PERSON_NAME,34,1
林琅天,PERSON_NAME,34,1
132件,,,1
,PROD_NAME,34,1
徐志强,PERSON_NAME,34,1
王建,,,1
,PERSON_NAME,34,1
大爱无言,FILM,34,1
姚主任,PERSON_NAME,34,1
2018-09-08 00:00:00,DATE,34,1
陈怡婷,PERSON_NAME,34,1
今天09:00,CLOCK,34,1
拉加德,PERSON_NAME,34,1
建党伟业,FILM,34,1
黄桥,ADMIN,34,1
蒋翔鹏,PERSON_NAME,34,1
牛街,ADDR,34,1
http://t1n.cn/gia,URL,34,1
李秘书,PERSON_NAME,34,1
?面膜,PROD_NAME,34,0
圣魂村,ADMIN,34,1
蒋坤,PERSON_NAME,34,1
佐藤遥希,PERSON_NAME,34,1
邬达克,PERSON_NAME,34,1
535,TRAIN_NUM,34,0
岁月静,TV,34,1
VivoX21,PROD_NAME,34,1
昆池岩,FILM,34,1
霏慕,PROD_BRAND,34,1
微山县,ADMIN,34,1
t.cn/REIWcqi,URL,34,1
利群,,,1
,ADDR,34,1
双井桥,ADDR,34,1
茂业天地花满楼,ADDR,34,1
紫堇,PLANT,34,1
再青春,TV,34,1
王惠平,PERSON_NAME,34,1
休杰克曼,PERSON_NAME,34,1
胡勋焘,PERSON_NAME,34,1
外星人入侵,FILM,34,1
连袜裤,PROD_TAG,34,1
?水乳,PROD_NAME,34,0
朵芙美95棉网红连衣裙T恤,PROD_NAME,34,1
房山大中,ADDR,34,1
火车站,STATION,34,1
0.986805555556,CLOCK,34,1
36.05,DATE,34,1
全棉袜,PROD_TAG,34,1
0.527083333333,CLOCK,34,1
海利山庄,ADDR,34,1
安洁,PERSON_NAME,34,1
玻尿酸,PROD_NAME,34,0
T400,PROD_NAME,34,1
0.909027777778,CLOCK,34,1
严邦,PERSON_NAME,34,1
中新经纬,ADDR,34,1
卫生棉,PROD_TAG,34,1
肃顺,PERSON_NAME,34,1
蜜桃成熟时33D,FILM,34,1
吴阿姨,PERSON_NAME,34,1
李戡,PERSON_NAME,34,1
《盲井》,FILM,34,1
08:15:00,CLOCK,34,1
云岩,ADMIN,34,1
石虎,PERSON_NAME,34,1
光大永明,ADDR,34,1
希勒,PERSON_NAME,34,1
丝绸衬衫,PROD_TAG,34,1
郭欢欢,PERSON_NAME,34,1
黄治林,PERSON_NAME,34,1
抢单,PERSON_NAME,34,1
Royal,ADMIN,34,0
25404,DATE,34,1
￥31￥,TAOBAO_PROD_ID,34,0
gg.SIGN,URL,34,1
阿嘉塔,PERSON_NAME,34,1
空港新城,ADDR,34,1
43285,DATE,34,1
http://t.cn/RmzKtHv,URL,34,1
小明老师,PERSON_NAME,34,1
娃哈哈,PROD_BRAND,34,0
军事科学院战争研究院,ADDR,34,1
儿童乐园,SCENE,34,1
《和彩虹一起成长》,MUSIC,34,1
姜丹丹,PERSON_NAME,34,1
0.586111111111,CLOCK,34,1
俞先生,PERSON_NAME,34,1
天天p图,APP_NAME,34,1
达克宁,PROD_TAG,34,0
白宏,PERSON_NAME,34,1
《魔卡少女樱》,TV,34,1
刘增利,PERSON_NAME,34,1
倪仓,PERSON_NAME,34,1
王凯锋,PERSON_NAME,34,1
申俊河,PERSON_NAME,34,1
益丰,ADDR,34,1
WePhone,ADDR,34,1
方坤,PERSON_NAME,34,1
杨小林,PERSON_NAME,34,1
五羊bibi瞬吸棉柔婴儿成长裤,PROD_NAME,34,1
且末县,ADMIN,34,1
胡鹏飞,PERSON_NAME,34,1
李建林,PERSON_NAME,34,1
鹿亚南,PERSON_NAME,34,1
天气丹,PROD_BRAND,34,1
安居小区,ADDR,34,1
宋衍,PERSON_NAME,34,1
https://vip.cardinfo.com.cn/agent/,URL,34,1
4006166666,PHONE_NUM,34,1
镇江衡山思泊丽温泉大酒店,HOTEL,34,1
41791,DATE,34,1
卡韦,PERSON_NAME,34,1
洛霞,PERSON_NAME,34,1
刘大宝,PERSON_NAME,34,1
李九龙,ADMIN,34,0
http://www.pingan.com/x03,URL,34,1
?,PROD_TAG,34,0
A丽丽,PERSON_NAME,34,1
GUESS,PROD_BRAND,34,1
崔晓,PERSON_NAME,34,1
袁烨,PERSON_NAME,34,1
13858497813,PHONE_NUM,34,1
乍嘉苏高速,ADDR,34,1
林延,PERSON_NAME,34,1
大头儿子小头爸爸,ENT_OTHER,34,1
蓝色天空,MUSIC,34,1
诸葛元洪,PERSON_NAME,34,1
李庄,PERSON_NAME,34,1
女士衬衣,PROD_TAG,34,1
河南财经政法大学,SCHOOL,34,1
太浩,BOOK,34,0
晨翔,PERSON_NAME,34,1
长孙依依,PERSON_NAME,34,0
苹果6/7plus/X防摔OPPOR11S/R9S/R11PLUS手机壳,PROD_NAME,34,1
7.1号,DATE,34,1
《学》,BOOK,34,0
潘宁芳,PERSON_NAME,34,1
周晓涵,PERSON_NAME,34,1
http://t.cn/R3fUt2I,URL,34,1
顾红衣,PERSON_NAME,34,1
《玛丽与魔女之花》,FILM,34,1
金讯达,,,1
,ADDR,34,1
澹台绫,PERSON_NAME,34,1
24小时：末路重生,FILM,34,1
陶正阳,PERSON_NAME,34,1
同里,ADMIN,34,1
李建东,PERSON_NAME,34,1
季老师,PERSON_NAME,34,1
刘志宏,PERSON_NAME,34,1
程思眠,PERSON_NAME,34,1
4008812666,PHONE_NUM,34,1
顾景珩,PERSON_NAME,34,1
内蒙古赤峰市敖汉旗四家子镇闫家杖子村,ADMIN,34,1
丹东市政府,GOV,34,1
陆医生,PERSON_NAME,34,1
0.754166666667,CLOCK,34,1
琼中区,ADMIN,34,1
1513,TRAIN_NUM,34,0
华住酒店,HOTEL,34,1
陈茵媺,PERSON_NAME,34,1
郭书瑶,PERSON_NAME,34,1
李智豪,PERSON_NAME,34,1
2017-01-01 00:00:00,DATE,34,1
池明曦,PERSON_NAME,34,1
北京西路迪信通,,,1
,ADDR,34,1
12333,PHONE_NUM,34,1
700g碧浪洗衣液,PROD_NAME,34,1
莫阳,PERSON_NAME,34,1
连体游泳衣,PROD_TAG,34,1
http://www.xiaohao99.com/,URL,34,1
甘萍,PERSON_NAME,34,1
下午17时,CLOCK,34,1
申忠文,PERSON_NAME,34,1
家庭教师,BOOK,34,0
二郎神杨戬,PERSON_NAME,34,0
23日8时,CLOCK,34,1
Vpay,ADDR,34,0
15269160132,PHONE_NUM,34,1
《西西里的美丽传说》,FILM,34,1
董晓晗,PERSON_NAME,34,1
OPPO星空紫,PROD_NAME,34,0
唐丽梅,PERSON_NAME,34,1
琪琳,PERSON_NAME,34,1
赵玉香,PERSON_NAME,34,1
93件,,,1
,PROD_NAME,34,1
狮王,PROD_BRAND,34,1
红杉中国,ADDR,34,1
周武王姬,PERSON_NAME,34,0
硚口,ADMIN,34,1
008号,DAY,34,0
魅族PRO 5,PROD_NAME,34,1
小煜,PERSON_NAME,34,1
敏敏,,,1
,PERSON_NAME,34,1
李永杰,PERSON_NAME,34,1
渣打,ADDR,34,1
《假如爱有天意》,TV,34,1
孙安,PERSON_NAME,34,1
18660783795,PHONE_NUM,34,1
骆超,PERSON_NAME,34,1
刘孟羊,PERSON_NAME,34,1
冯教授,PERSON_NAME,34,1
41524,DATE,34,1
宿城区,ADMIN,34,1
皮手套,PROD_TAG,34,1
曲沃中天,ADDR,34,1
老人与海,MUSIC,34,1
神乐,PERSON_NAME,34,1
风玲,PERSON_NAME,34,1
0.4625,CLOCK,34,1
￥80￥,TAOBAO_PROD_ID,34,0
http://www.quansezy.com/,URL,34,1
美元化,SCENE,34,1
长袖皮肤衣,PROD_TAG,34,1
曹蕊,PERSON_NAME,34,1
www.888030.com,URL,34,1
0.63125,CLOCK,34,1
张晓娇,PERSON_NAME,34,1
http://dx.10086.cn/uyiQ32,URL,34,1
瑞蚨金服,PROD_NAME,34,0
刘奥晴,PERSON_NAME,34,1
正商书院,SCHOOL,34,1
万州烤鱼,CATER,34,1
韦虹杏,PERSON_NAME,34,1
沐寒,PERSON_NAME,34,1
撒朗,PERSON_NAME,34,1
华为MateBook X Pro,PROD_NAME,34,1
Galaxy X,PROD_NAME,34,1
刘冬冬,PERSON_NAME,34,1
雅雯,PERSON_NAME,34,1
开元,ADMIN,34,1
龙三,PERSON_NAME,34,1
东莞长平酒店,HOTEL,34,1
猪哥亮,PERSON_NAME,34,1
天使的诱惑,TV,34,1
33516,DATE,34,1
何安,PERSON_NAME,34,1
广州增城,ADMIN,34,1
夏树,PERSON_NAME,34,1
郑小燕,PERSON_NAME,34,1
0.634722222222,CLOCK,34,1
42459,DATE,34,1
第一医院,HOSPITAL,34,1
0.459722222222,CLOCK,34,1
大贤,PERSON_NAME,34,1
建国路,ADDR,34,1
阿蕾,PERSON_NAME,34,1
陆南成,PERSON_NAME,34,1
车轮驾考通,APP_NAME,34,1
我要快乐,MUSIC,34,1
曲阳县,ADMIN,34,1
饶霞,PERSON_NAME,34,1
沈逸,PERSON_NAME,34,1
陈小宇,PERSON_NAME,34,1
022-58869000,PHONE_NUM,34,1
苏晚,PERSON_NAME,34,1
42463,DATE,34,1
火韵,PROD_BRAND,34,1
43449,DATE,34,1
卧蚕笔,PROD_TAG,34,1
Ava,PERSON_NAME,34,1
《咏柳》,MUSIC,34,1
毛家饭店,CATER,34,1
4008816150,PHONE_NUM,34,1
王晓冬,PERSON_NAME,34,1
姜青云,PERSON_NAME,34,1
邵阳隆回,ADMIN,34,1
中航国际大厦,ADDR,34,1
沈宸伶,PERSON_NAME,34,1
赤羽,PERSON_NAME,34,1
商贸昆区友谊电信店,ADDR,34,1
阮圣文,PERSON_NAME,34,1
赵陆离,PERSON_NAME,34,1
本月16,DATE,34,1
来福士,ADDR,34,1
吴海微,PERSON_NAME,34,1
2018-06-05 00:00:00,DATE,34,1
http://www.blue7088.cn/,URL,34,1
?,SCENE,34,0
小七孔,SCENE,34,1
武陵,ADMIN,34,1
花玲珑,PERSON_NAME,34,1
美白霜海藻面膜,PROD_NAME,34,0
水凝膜,PROD_NAME,34,0
2018-03-21 00:00:00,DATE,34,1
0.972222222222,CLOCK,34,1
西城国际,ADDR,34,1
程玉,PERSON_NAME,34,1
霍德,PERSON_NAME,34,1
《灵魂摆渡·黄泉》,FILM,34,1
名人花园,ADDR,34,1
任航,PERSON_NAME,34,1
陆羽轩,PERSON_NAME,34,1
国购,ADDR,34,1
http://t.cn/R3m1BHG,URL,34,1
18220489945,PHONE_NUM,34,1
京东公司,ADDR,34,1
秦燕,PERSON_NAME,34,1
张毅娜,PERSON_NAME,34,1
Prince Harry,PERSON_NAME,34,1
梁上尘,PERSON_NAME,34,1
许莫,PERSON_NAME,34,1
上海虹桥机场T2航站楼,STATION,34,1
http://t.cn/RuRRufQ,URL,34,1
神仙水,,,1
,PROD_NAME,34,1
今天早上六点,CLOCK,34,1
仪式感,PROD_NAME,34,0
希芙,PERSON_NAME,34,1
南屏晚钟,MUSIC,34,1
隋唐英雄,TV,34,1
来广营欧尚餐厅,CATER,34,1
《天才嫡女，废材四小姐》,BOOK,34,1
com.eg.android.Alipay,URL,34,1
中南海悦湾市场部,ADDR,34,1
伊芮芮,PERSON_NAME,34,1
果洛州,ADMIN,34,1
花园小区,ADDR,34,1
桐城新安渡x21,,,1
,ADDR,34,1
昨天07:43,CLOCK,34,1
美克斯气垫补水仪,,,1
,PROD_NAME,34,1
2015-11-12 00:00:00,DATE,34,1
starbucks,CATER,34,1
吴怡,PERSON_NAME,34,1
妙峰山,SCENE,34,1
李海娟,PERSON_NAME,34,1
佳宁,PERSON_NAME,34,1
落第骑士英雄谭,,,1
,ENT_OTHER,34,1
乔锦安,PERSON_NAME,34,1
18366212238,PHONE_NUM,34,1
田思思,PERSON_NAME,34,1
李杏,PERSON_NAME,34,1
通海,,,1
,ADDR,34,1
4438xx3.com,URL,34,1
苏小灿,PERSON_NAME,34,1
?,PERSON_NAME,34,0
风雨人生路,MUSIC,34,1
xixi66.com,URL,34,1
鼠來寶來金元寶远萌_115,,,1
,ENT_OTHER,34,1
李宏宇,PERSON_NAME,34,1
旺角通讯,ADDR,34,1
培培,PERSON_NAME,34,1
潜规则2：血泪代言,FILM,34,1
海南省人民政府,ADMIN,34,0
小坎肩,PROD_TAG,34,1
王家河工业园区,ADDR,34,1
18年5月31,DATE,34,1
KT9307,FLIGHT_NUM,34,0
泉州银行,ADDR,34,1
http://t.cn/R3fyHgc,URL,34,1
江苏广电,ADDR,34,1
邱岩,PERSON_NAME,34,1
楚相国,PERSON_NAME,34,1
黄,PERSON_NAME,34,0
7月7号,DATE,34,1
杨老头儿,PERSON_NAME,34,1
鲁山火车站,STATION,34,1
乐管家,APP_NAME,34,1
芙蓉镇,SCENE,34,1
阔腿长裤,PROD_TAG,34,1
蓝魔,PROD_BRAND,34,1
四海一家,CATER,34,1
康晓丽,PERSON_NAME,34,1
摩登时代,BOOK,34,0
胡美玲,PERSON_NAME,34,1
工字背心,PROD_TAG,34,1
卢西奥,PERSON_NAME,34,1
江苏省淮安市,ADMIN,34,1
tuoru2611@163.com,EMAIL,34,1
李庚,PERSON_NAME,34,1
重庆丰都,ADMIN,34,1
思思,PERSON_NAME,34,1
朱源,PERSON_NAME,34,1
陪我,APP_NAME,34,1
农银人寿,ADDR,34,1
乳房狂熱三原穗花,FILM,34,1
曾翔,PERSON_NAME,34,1
昌江市,ADMIN,34,1
潘锦锋,PERSON_NAME,34,1
默沙东,ADDR,34,1
GMB,PERSON_NAME,34,1
秦辉,PERSON_NAME,34,1
富源集团,ADDR,34,1
通海专卖,ADDR,34,1
刘素君,PERSON_NAME,34,1
《小偷家族》,FILM,34,1
吴家,PERSON_NAME,34,1
秦沐风,PERSON_NAME,34,1
夏范明,PERSON_NAME,34,1
史海波,PERSON_NAME,34,1
林芝地区,ADMIN,34,1
oppo月总量0,,,1
,PROD_NAME,34,1
00:00:38,CLOCK,34,1
1205,TRAIN_NUM,34,0
镇远古城,ADMIN,34,1
贝姐,PERSON_NAME,34,1
42567,DATE,34,1
高洪利,PERSON_NAME,34,1
1.60:0,CLOCK,34,1
内裤男纯棉平角裤,PROD_TAG,34,1
XPLAY 6,PROD_NAME,34,1
大灌篮,FILM,34,1
9号下午,CLOCK,34,1
126件,,,1
,PROD_NAME,34,1
霍业宏,PERSON_NAME,34,1
66号公路,ADDR,34,1
密歇根大学,SCHOOL,34,1
军事科学院,ADDR,34,1
李熙墨,PERSON_NAME,33,1
中国银行保险监督管理委员会,GOV,33,1
倪晶晶,PERSON_NAME,33,1
霍时英,PERSON_NAME,33,1
印子,PERSON_NAME,33,1
长沙市芙蓉区,ADMIN,33,1
亚利桑那州,ADMIN,33,1
中博,,,1
,ADDR,33,1
1993,DATE,33,1
1830年,DATE,33,1
汤米,PERSON_NAME,33,1
广西藤县,ADMIN,33,1
卡西奥佩娅,PERSON_NAME,33,1
黄翔,PERSON_NAME,33,1
陈娟儿,PERSON_NAME,33,1
束腹带,PROD_TAG,33,1
快乐崇拜,MUSIC,33,1
高逸峰,PERSON_NAME,33,1
孟磊,PERSON_NAME,33,1
黑金2850,FILM,33,0
拉脊山,SCENE,33,1
我只愿面朝大海,MUSIC,33,1
汝州王者专卖店,ADDR,33,1
刘淑珍,PERSON_NAME,33,1
13517442418,PHONE_NUM,33,1
束腹,PROD_TAG,33,0
综合管理部,ADDR,33,0
刘玉凤,PERSON_NAME,33,1
赵倩倩,PERSON_NAME,33,1
www.edubuddee.com,URL,33,1
Madilyn Bailey-Something Just Like This???,PERSON_NAME,33,0
杨婕,PERSON_NAME,33,1
方妍,PERSON_NAME,33,1
13065279234,PHONE_NUM,33,1
孔武,PERSON_NAME,33,1
郑晓东,PERSON_NAME,33,1
海甸岛,SCENE,33,1
童,,,1
,PERSON_NAME,33,1
奥兰多,ADMIN,33,1
wap.cq.10086.cn/z/cktc.htm,URL,33,1
3-6日,DATE,33,1
湖南,,,1
,ADDR,33,1
翠华路,ADDR,33,1
赵宇,,,1
,PERSON_NAME,33,1
成乐高速,ADDR,33,1
时时刻刻,BOOK,33,0
杨灵,PERSON_NAME,33,1
沈才,PERSON_NAME,33,1
滑县政法委,GOV,33,1
我们的家,TV,33,1
柳书记,PERSON_NAME,33,1
梦幻谷,SCENE,33,1
0.835416666667,CLOCK,33,1
亚明,PERSON_NAME,33,1
道真仡佬族苗族自治县,ADMIN,33,1
http://t.cn/R3CVPHD,URL,33,1
林小乖,PERSON_NAME,33,1
18999860352,PHONE_NUM,33,1
神奇队长,FILM,33,1
OneRepublic,PERSON_NAME,33,1
于丽丽,PERSON_NAME,33,1
北京欢迎你,MUSIC,33,1
28034,DATE,33,1
宋宋,,,1
,PERSON_NAME,33,1
BesTV,APP_NAME,33,1
丽芳,,,1
,PERSON_NAME,33,1
曾春年,PERSON_NAME,33,1
罗佳,PERSON_NAME,33,1
叶凰兮,PERSON_NAME,33,1
0.518055555556,CLOCK,33,1
张近东,PERSON_NAME,33,1
张彩红,PERSON_NAME,33,1
一个人的武林,FILM,33,1
袁琳,PERSON_NAME,33,1
《魔道祖师》,BOOK,33,0
萧凤青,PERSON_NAME,33,1
蒙山大佛,SCENE,33,1
陈晓虹,PERSON_NAME,33,1
滨海县城,ADMIN,33,1
kevin,PERSON_NAME,33,1
郝晨霞,PERSON_NAME,33,1
小蜂,ANIMAL,33,1
11:34:09,CLOCK,33,1
莫北,PERSON_NAME,33,1
李忱,PERSON_NAME,33,1
张佳玮,PERSON_NAME,33,1
32.01,DATE,33,1
君临天下,BOOK,33,0
华北分局,GOV,33,1
Google公司,ADDR,33,1
石川铃华,PERSON_NAME,33,1
星海,ADDR,33,1
JM solution面膜,PROD_NAME,33,1
黄藤酒,PERSON_NAME,33,1
秀河镇,ADMIN,33,1
抚州人,ADMIN,33,0
封丘院,ADDR,33,1
1037年1月8日,DATE,33,1
铁齿铜牙纪晓岚,TV,33,1
程浩轩,PERSON_NAME,33,1
罗建,PERSON_NAME,33,1
黄智雯,PERSON_NAME,33,1
魅方管,PROD_NAME,33,0
张晓琴,PERSON_NAME,33,1
苏久念,PERSON_NAME,33,1
张环,PERSON_NAME,33,1
胡塞武装,PERSON_NAME,33,0
y71 3,PROD_NAME,33,1
吴江瑞仪,ADDR,33,1
花珈宏,PERSON_NAME,33,1
波多老师,PERSON_NAME,33,1
曹蕾,PERSON_NAME,33,1
叶萍,PERSON_NAME,33,1
林怡凤,PERSON_NAME,33,1
朱丽丽,PERSON_NAME,33,1
唐大海,PERSON_NAME,33,1
4.21号,DATE,33,1
18220333319,PHONE_NUM,33,1
《赤壁Online》,MUSIC,33,1
侯艳青,PERSON_NAME,33,1
搜狗应用,APP_NAME,33,1
薛延陀,PERSON_NAME,33,1
张夫人,PERSON_NAME,33,1
爱情转移,MUSIC,33,1
百雀羚凡士林保湿润肤露,PROD_NAME,33,1
18715055982,PHONE_NUM,33,1
李子旭,PERSON_NAME,33,1
王晓倩,PERSON_NAME,33,1
17:40:00,CLOCK,33,1
郝敬云,PERSON_NAME,33,1
Apple Pay,APP_NAME,33,1
浴巾浴袍,PROD_TAG,33,1
vivo保护套,PROD_NAME,33,1
控球后卫,PERSON_NAME,33,0
周宁娟,PERSON_NAME,33,1
《寻隐者不遇》,BOOK,33,0
339sihu.com,URL,33,1
杨娇娇,PERSON_NAME,33,1
郭正英,PERSON_NAME,33,1
《神魔恋》,BOOK,33,1
2108,ADMIN,33,0
《赠刘景文》,BOOK,33,0
明德中学,SCHOOL,33,1
廖波,PERSON_NAME,33,1
钱晨,PERSON_NAME,33,1
梁金凤,PERSON_NAME,33,1
傅时奕,PERSON_NAME,33,1
胡小花,PERSON_NAME,33,1
x21冰钻黑,,,1
,PROD_NAME,33,1
我朋友的老姐,FILM,33,1
前广场,ADDR,33,1
血与骨,FILM,33,1
苏州新区马运路238号,,,1
,ADDR,33,1
2018-03-18 00:00:00,DATE,33,1
15698782188,PHONE_NUM,33,1
阳婉儿,PERSON_NAME,33,1
http://binzhou.s.gifshow.com/i/photo/lwx?et=1_i%2F1563731692809797636_f0&userId=159770462&fid=159770462&type=2&cc=share_wxms&photoId=1921998563&timestamp=1491290792569,URL,33,1
梅岭,ADMIN,33,1
《准备》,FILM,33,1
锤子手机,PERSON_NAME,33,0
东风南路站,STATION,33,1
昨天07:36,CLOCK,33,1
吉鸿家园11幢1单元501,ADDR,33,1
￥28￥,TAOBAO_PROD_ID,33,0
峥嵘岁月,BOOK,33,0
沈毅轩,PERSON_NAME,33,1
制服裙,PROD_TAG,33,1
梵高先生,MUSIC,33,1
梦生,MUSIC,33,1
韩静静,PERSON_NAME,33,1
0.870138888889,CLOCK,33,1
湘中,ADMIN,33,1
电影网,APP_NAME,33,1
208,PROD_NAME,33,0
《圣斗士星矢》,TV,33,1
一个人的北京,MUSIC,33,1
西柏坡高速,ADDR,33,1
海达电器,ADDR,33,1
龙港志刚,PERSON_NAME,33,0
锥形裤,PROD_TAG,33,1
高句丽,ADMIN,33,0
《冒险王卫斯理之蓝血人》,TV,33,1
阚吉林,PERSON_NAME,33,1
50年代,DATE,33,1
t.suning.cn/uGj6xg,URL,33,1
大国医,BOOK,33,0
今生爱的就是你,MUSIC,33,1
邯郸东,,,1
,ADDR,33,1
www.80s.tw,URL,33,1
侯明,PERSON_NAME,33,1
周一晚,CLOCK,33,1
蒋玉英,PERSON_NAME,33,1
昊天集团,ADDR,33,1
韩云峰,PERSON_NAME,33,1
龙刚,PERSON_NAME,33,1
邱云,PERSON_NAME,33,1
G564,TRAIN_NUM,33,1
2017-01-22 00:00:00,DATE,33,1
18673876661,PHONE_NUM,33,1
摇钱树,BOOK,33,0
武安市公安局,GOV,33,1
cc.bankcomm.com/app10t,URL,33,1
裴容,PERSON_NAME,33,1
SpeXial,PERSON_NAME,33,1
何春,PERSON_NAME,33,1
蓝灵,PERSON_NAME,33,1
浙江温州平阳,ADMIN,33,1
0.597916666667,CLOCK,33,1
李智慧,PERSON_NAME,33,1
87件,,,1
,PROD_NAME,33,1
天边的云,MUSIC,33,1
雨裤,PROD_TAG,33,1
冠芝霖,PERSON_NAME,33,1
《荀子》,BOOK,33,0
昨天07:20,CLOCK,33,1
牛叔,PERSON_NAME,33,1
今天21点,CLOCK,33,1
江华三部精华,PROD_NAME,33,1
《金婚》,TV,33,1
